amount,monthlyIncome,companyAgeYears,paymentIncidents,debtRatio,sector,approved,dataset_source
33514.11383939854,10297.0,18.0,2.0,0.21033591976538107,SERVICES,0,synthetic
26032.108140062064,27622.0,20.0,4.0,0.3178011695675324,INDUSTRIE,0,synthetic
26046.138263617813,13847.0,5.0,2.0,0.21478056446927649,COMMERCE,0,synthetic
57561.11886646034,31049.0,0.0,3.0,0.13161206591181762,INDUSTRIE,0,synthetic
9726.018156806842,6571.0,0.0,1.0,0.2092611565303323,SERVICES,0,synthetic
37339.45538861315,19562.0,21.0,3.0,0.4812370186212469,COMMERCE,0,synthetic
23738.26623482139,8914.0,22.0,5.0,0.32009144027577213,SERVICES,0,synthetic
50171.072939685655,31557.0,5.0,1.0,0.056672495518130334,INDUSTRIE,1,synthetic
18684.987284747483,16928.0,21.0,2.0,0.41430740518600895,SERVICES,1,synthetic
88243.72083100249,24908.0,13.0,5.0,0.11627287295090813,SERVICES,0,synthetic
121860.49396369269,31263.0,4.0,3.0,0.3615038932087228,COMMERCE,0,synthetic
43372.31387501699,20604.0,7.0,2.0,0.33297477213938587,AGRICULTURE,0,synthetic
9499.030504758146,5776.0,6.0,0.0,0.34244656993770317,TECH,1,synthetic
7222.8024054504685,10842.0,19.0,5.0,0.5279783749252269,SERVICES,1,synthetic
6662.16031349589,10592.0,4.0,3.0,0.1257038612646977,SERVICES,1,synthetic
60638.438000118294,32339.0,4.0,0.0,0.34161921638302434,INDUSTRIE,0,synthetic
120780.5298858286,32158.0,17.0,3.0,0.43893829186485794,TECH,0,synthetic
57434.75995729436,18785.0,7.0,5.0,0.15349874475626923,TECH,0,synthetic
54411.973297447235,31590.0,6.0,5.0,0.13813696292275085,AGRICULTURE,0,synthetic
45203.77708708324,11626.0,20.0,1.0,0.20692186918413485,INDUSTRIE,1,synthetic
50140.35699988293,25062.0,23.0,2.0,0.29870995537331013,SERVICES,1,synthetic
23719.241078562936,16149.0,13.0,5.0,0.05,SERVICES,0,synthetic
22819.075227754758,11454.0,20.0,4.0,0.33271029862874735,SERVICES,0,synthetic
14574.715209710123,11750.0,21.0,3.0,0.05,SERVICES,1,synthetic
61245.90312668718,17014.0,14.0,1.0,0.44399962387111697,AGRICULTURE,0,synthetic
25630.704594705177,14529.0,20.0,4.0,0.32706502421351846,INDUSTRIE,0,synthetic
29562.095339825628,10547.0,0.0,3.0,0.5369709808203407,AGRICULTURE,0,synthetic
26729.78888266145,14358.0,0.0,3.0,0.3503175640913947,COMMERCE,0,synthetic
29197.294863510713,7986.0,22.0,5.0,0.2042859323318512,COMMERCE,0,synthetic
93605.46107938926,34059.0,3.0,2.0,0.13019842971735046,COMMERCE,0,synthetic
34853.943018620186,15779.0,18.0,3.0,0.2858336587116793,AGRICULTURE,0,synthetic
7053.20287356297,7328.0,10.0,0.0,0.24546241172831879,SERVICES,1,synthetic
79899.07679162233,21850.0,19.0,4.0,0.4279208552315915,SERVICES,0,synthetic
75737.24120613279,31376.0,16.0,3.0,0.11070717754677262,COMMERCE,0,synthetic
22700.41768911672,15157.0,1.0,5.0,0.5531353000691468,INDUSTRIE,0,synthetic
107904.01795326834,30202.0,8.0,1.0,0.4412165412572491,COMMERCE,0,synthetic
15837.5692080176,22935.0,17.0,5.0,0.21947145546142838,TECH,1,synthetic
43045.93007394963,26916.0,23.0,3.0,0.5196731346456429,COMMERCE,0,synthetic
31361.03084566769,13183.0,20.0,1.0,0.1325307857414091,INDUSTRIE,1,synthetic
8690.017306123447,5144.0,22.0,0.0,0.2808384684872843,INDUSTRIE,1,synthetic
31923.51740701258,14721.0,23.0,1.0,0.05852934226455189,TECH,1,synthetic
46541.14059018846,32658.0,22.0,1.0,0.5269853884452115,INDUSTRIE,1,synthetic
27235.341228739144,28510.0,14.0,3.0,0.05,COMMERCE,1,synthetic
17806.063335365594,28309.0,8.0,5.0,0.05,COMMERCE,1,synthetic
32843.402488790096,31227.0,12.0,5.0,0.15479303394081947,TECH,0,synthetic
59719.65559458121,15571.0,19.0,4.0,0.44834855120142425,TECH,0,synthetic
35152.01704706665,13983.0,10.0,2.0,0.3932267329118328,COMMERCE,0,synthetic
72269.47048973058,32681.0,20.0,3.0,0.268307594234366,INDUSTRIE,0,synthetic
40068.917730269684,21716.0,17.0,1.0,0.40283893167509427,INDUSTRIE,0,synthetic
39436.27168282631,13236.0,5.0,1.0,0.23268794129332765,COMMERCE,0,synthetic
12552.414275269155,12623.0,23.0,3.0,0.31336431689019945,INDUSTRIE,1,synthetic
45746.04927498692,31195.0,21.0,4.0,0.49775891134841743,TECH,0,synthetic
15803.85138860718,5653.0,14.0,0.0,0.213007169019368,INDUSTRIE,1,synthetic
12868.799831997536,5912.0,4.0,0.0,0.1350441068842441,TECH,1,synthetic
85867.93879806656,26873.0,5.0,1.0,0.3205557571490486,TECH,0,synthetic
14708.773078000926,4041.0,20.0,1.0,0.3610411461237326,AGRICULTURE,0,synthetic
31454.15965318465,9301.0,0.0,0.0,0.2665671605717918,SERVICES,0,synthetic
39732.32943996511,34709.0,12.0,0.0,0.4005071970559049,TECH,1,synthetic
14104.047741251074,17197.0,15.0,0.0,0.21981112956497317,SERVICES,1,synthetic
29027.919100361985,26557.0,5.0,2.0,0.2691319014375238,INDUSTRIE,0,synthetic
61922.542018634216,19098.0,21.0,4.0,0.30618623238454146,SERVICES,0,synthetic
25175.068791619084,6807.0,13.0,0.0,0.2931041557056167,SERVICES,0,synthetic
36336.29233721131,9718.0,1.0,1.0,0.49199074439332735,SERVICES,0,synthetic
42598.382721608265,27594.0,8.0,5.0,0.3054334375000498,SERVICES,0,synthetic
23850.921318541903,6931.0,9.0,1.0,0.20441467976179736,AGRICULTURE,0,synthetic
53319.30115002743,22433.0,5.0,5.0,0.32919725522365173,SERVICES,0,synthetic
49980.06048680651,14788.0,23.0,3.0,0.4013276260405189,INDUSTRIE,0,synthetic
37447.98788320013,15479.0,9.0,4.0,0.3661353162278193,TECH,0,synthetic
33876.19254448615,33520.0,12.0,1.0,0.35782113567444684,AGRICULTURE,1,synthetic
17709.28388077308,22784.0,13.0,1.0,0.05,AGRICULTURE,1,synthetic
88821.80993588589,23069.0,5.0,2.0,0.05,SERVICES,0,synthetic
29577.98126895393,14861.0,14.0,0.0,0.4412896807930936,AGRICULTURE,1,synthetic
27323.50857473591,15823.0,8.0,1.0,0.3158286169309198,TECH,0,synthetic
44127.261602772945,25258.0,0.0,5.0,0.24676338750770951,SERVICES,0,synthetic
9507.563911494575,5206.0,10.0,0.0,0.3541469541670232,COMMERCE,1,synthetic
43237.84392148837,11356.0,14.0,3.0,0.539096490349887,AGRICULTURE,0,synthetic
16265.688592038498,22608.0,2.0,4.0,0.46202967487696156,INDUSTRIE,0,synthetic
21386.032706695798,23329.0,19.0,0.0,0.39433308592029365,SERVICES,1,synthetic
22386.269106415013,6859.0,16.0,0.0,0.11699115507510349,AGRICULTURE,1,synthetic
68864.60797004298,28422.0,7.0,3.0,0.13648137955451856,AGRICULTURE,0,synthetic
19774.573795308843,20818.0,14.0,1.0,0.05,AGRICULTURE,1,synthetic
7055.720532615172,11369.0,7.0,5.0,0.34502702108273803,AGRICULTURE,0,synthetic
35088.44018026995,27310.0,16.0,1.0,0.41629407961917486,AGRICULTURE,0,synthetic
49049.48233380619,34717.0,3.0,0.0,0.42852670692872674,COMMERCE,1,synthetic
9417.69193375117,17131.0,15.0,1.0,0.3513145706915164,SERVICES,1,synthetic
16063.267681127742,12786.0,1.0,1.0,0.22688997126590293,TECH,1,synthetic
40960.14830582687,13281.0,0.0,0.0,0.16535838071347841,INDUSTRIE,0,synthetic
78161.1807301292,22370.0,6.0,3.0,0.12619528058638527,COMMERCE,0,synthetic
19924.43731013286,5468.0,4.0,2.0,0.22548627262522014,TECH,0,synthetic
35403.1773831961,18986.0,12.0,3.0,0.1033260619155327,AGRICULTURE,0,synthetic
7714.37625787857,4768.0,4.0,1.0,0.513393109751288,INDUSTRIE,0,synthetic
20777.469872539914,5195.0,6.0,0.0,0.05464426704015987,INDUSTRIE,0,synthetic
55329.34505064897,17330.0,2.0,0.0,0.22044200846661655,TECH,0,synthetic
64541.6521969133,27110.0,22.0,0.0,0.05,SERVICES,1,synthetic
43675.72155231967,31383.0,18.0,5.0,0.29448322919470976,COMMERCE,0,synthetic
10910.605975517272,6716.0,5.0,1.0,0.24964244353643048,TECH,1,synthetic
26643.160429741518,11565.0,3.0,1.0,0.19648144695406908,COMMERCE,0,synthetic
40924.14133311766,17071.0,21.0,3.0,0.11008251009549191,INDUSTRIE,0,synthetic
11940.941181806827,21795.0,16.0,0.0,0.25036927533814246,AGRICULTURE,1,synthetic
133475.63452577865,34598.0,22.0,3.0,0.16833086649786433,INDUSTRIE,0,synthetic
63401.16110066239,25213.0,4.0,3.0,0.22946981659499963,TECH,0,synthetic
53006.33221503196,20689.0,8.0,4.0,0.5436145002876989,COMMERCE,0,synthetic
7298.276677494291,5885.0,2.0,0.0,0.27582658238388535,SERVICES,1,synthetic
20669.34559335741,6505.0,10.0,0.0,0.3299300811961049,COMMERCE,0,synthetic
26941.404224531398,8746.0,4.0,4.0,0.18033028364792575,SERVICES,0,synthetic
20396.467372947853,24484.0,0.0,2.0,0.1323346735487857,AGRICULTURE,1,synthetic
36849.41144221881,14269.0,12.0,0.0,0.24655634298270282,TECH,1,synthetic
32155.384228159368,11469.0,24.0,3.0,0.6255889007278337,INDUSTRIE,0,synthetic
84831.43187190431,24772.0,16.0,2.0,0.20688584576590593,COMMERCE,0,synthetic
35755.338738982144,29276.0,18.0,5.0,0.30421567050472337,TECH,0,synthetic
62898.02070116282,17610.0,20.0,5.0,0.125740222736419,INDUSTRIE,0,synthetic
66283.51320435324,31337.0,24.0,3.0,0.05,INDUSTRIE,0,synthetic
22420.40218416669,26760.0,3.0,0.0,0.1315253002102516,COMMERCE,1,synthetic
22788.944709648473,26204.0,6.0,4.0,0.6071064291030642,INDUSTRIE,0,synthetic
36836.590086814,30895.0,15.0,1.0,0.3393085442087149,TECH,1,synthetic
14446.407213259326,9698.0,20.0,5.0,0.49613863015801773,SERVICES,0,synthetic
61549.195462096206,27509.0,19.0,3.0,0.19784166476020362,AGRICULTURE,0,synthetic
105130.87685285768,33689.0,18.0,2.0,0.05,INDUSTRIE,1,synthetic
40095.91969902706,34759.0,7.0,5.0,0.08369364948063321,COMMERCE,0,synthetic
87112.27139272369,21919.0,9.0,3.0,0.3095537141566253,SERVICES,0,synthetic
29173.97335535504,27385.0,1.0,2.0,0.28564207914046763,INDUSTRIE,0,synthetic
81950.92079417003,31546.0,7.0,1.0,0.24843643051326564,TECH,0,synthetic
114103.03433264491,30417.0,3.0,3.0,0.1704626481345522,INDUSTRIE,0,synthetic
108663.90322157298,31831.0,23.0,1.0,0.3909573530204866,SERVICES,0,synthetic
82483.14657008504,29803.0,2.0,0.0,0.17479799889985576,COMMERCE,0,synthetic
47526.84723231205,15820.0,9.0,0.0,0.296172530524405,SERVICES,0,synthetic
25831.39319462123,26638.0,22.0,3.0,0.27929922475489055,INDUSTRIE,1,synthetic
8927.083368114208,16723.0,23.0,5.0,0.19472463349566813,COMMERCE,1,synthetic
58273.27110451495,28855.0,9.0,1.0,0.11780559234406549,COMMERCE,1,synthetic
23681.329023673297,29117.0,11.0,1.0,0.1859004869915558,TECH,1,synthetic
57776.61755176384,32975.0,13.0,3.0,0.5310432674046621,TECH,0,synthetic
28532.28975213589,22237.0,20.0,0.0,0.41686717948992674,AGRICULTURE,1,synthetic
69439.81659919792,18731.0,19.0,0.0,0.4030583096922967,SERVICES,0,synthetic
32690.76964429901,9131.0,13.0,3.0,0.13203044398377775,INDUSTRIE,0,synthetic
80070.81108305497,23786.0,9.0,3.0,0.05,SERVICES,0,synthetic
64648.239148230605,21558.0,9.0,0.0,0.41447413236379305,SERVICES,0,synthetic
20746.582722462917,19963.0,16.0,1.0,0.38571508906749163,INDUSTRIE,1,synthetic
16709.394068708065,24966.0,20.0,1.0,0.27058734650238286,COMMERCE,1,synthetic
84723.47314069443,30382.0,1.0,4.0,0.1944190168624809,AGRICULTURE,0,synthetic
23653.95315681139,8608.0,19.0,3.0,0.05,TECH,1,synthetic
31147.735361641953,17372.0,12.0,4.0,0.3801100666567753,TECH,0,synthetic
56856.85834865645,26391.0,3.0,0.0,0.4279202672448864,TECH,0,synthetic
65057.80430113627,29411.0,2.0,5.0,0.14813613572632078,SERVICES,0,synthetic
37687.124309557286,28130.0,8.0,1.0,0.13561005988905656,AGRICULTURE,1,synthetic
46034.403234309444,28779.0,6.0,5.0,0.4361592887513205,AGRICULTURE,0,synthetic
59924.87114097673,30506.0,2.0,5.0,0.15372033056597773,SERVICES,0,synthetic
88303.0795174255,33818.0,7.0,2.0,0.5168590311784573,COMMERCE,0,synthetic
87866.64100124096,22850.0,20.0,4.0,0.2336422363201435,AGRICULTURE,0,synthetic
27939.099897937755,11716.0,17.0,4.0,0.19201574397000254,COMMERCE,0,synthetic
65675.25290894049,21469.0,5.0,4.0,0.2567662001820095,AGRICULTURE,0,synthetic
86430.45131027857,25998.0,16.0,0.0,0.19200523984539705,AGRICULTURE,1,synthetic
6389.519661433736,7121.0,11.0,0.0,0.41893185795215226,COMMERCE,1,synthetic
76512.95554395502,27464.0,18.0,5.0,0.38287152093630805,SERVICES,0,synthetic
45650.77756098443,20870.0,6.0,4.0,0.41321594391262473,INDUSTRIE,0,synthetic
82675.85802878036,33024.0,1.0,3.0,0.2776779611041094,INDUSTRIE,0,synthetic
6703.696701675038,10566.0,7.0,1.0,0.18154682525374555,COMMERCE,1,synthetic
117911.07081711163,32113.0,24.0,2.0,0.24864039888584005,COMMERCE,0,synthetic
68595.91003661978,17888.0,13.0,2.0,0.1861454812644589,COMMERCE,0,synthetic
11154.914855745057,21779.0,1.0,2.0,0.469989476977444,SERVICES,1,synthetic
30447.088194673743,24460.0,24.0,3.0,0.4003410585697902,INDUSTRIE,0,synthetic
24821.809434014023,21953.0,20.0,4.0,0.2362715399714185,TECH,1,synthetic
103564.32811993199,32018.0,13.0,2.0,0.11102875648430938,SERVICES,0,synthetic
23821.871980504133,9186.0,18.0,5.0,0.4811259532305726,INDUSTRIE,0,synthetic
29838.901416285727,26626.0,4.0,0.0,0.2705026203316451,AGRICULTURE,1,synthetic
114609.34801357075,34223.0,14.0,4.0,0.23047488097048985,SERVICES,0,synthetic
18801.304881437653,10823.0,22.0,4.0,0.4824479079578437,COMMERCE,0,synthetic
25155.25389294284,11905.0,10.0,3.0,0.1735076779932898,INDUSTRIE,0,synthetic
34745.6066462018,18725.0,0.0,2.0,0.20216096480056978,SERVICES,0,synthetic
61528.96990285753,26466.0,18.0,2.0,0.21538615774363531,COMMERCE,0,synthetic
73543.85816029337,33728.0,18.0,2.0,0.05251462425372386,COMMERCE,1,synthetic
41886.67070315349,28669.0,18.0,5.0,0.2973603048138922,SERVICES,0,synthetic
56825.86259897061,28614.0,16.0,0.0,0.13564828829823236,SERVICES,1,synthetic
65036.865292910625,17677.0,3.0,3.0,0.1643917401533316,SERVICES,0,synthetic
54256.66824112265,24006.0,2.0,5.0,0.14433467808975042,TECH,0,synthetic
39101.446147536786,10547.0,19.0,3.0,0.16193946950440846,AGRICULTURE,0,synthetic
44523.88775878032,18357.0,21.0,3.0,0.12416283039762782,SERVICES,0,synthetic
31452.312208966847,9857.0,1.0,3.0,0.2870821266429957,INDUSTRIE,0,synthetic
7393.436785635537,4840.0,14.0,3.0,0.22666103612714283,INDUSTRIE,0,synthetic
99793.22887021347,30551.0,12.0,3.0,0.2572012207312174,INDUSTRIE,0,synthetic
41251.68693312187,28946.0,8.0,5.0,0.603068211469347,INDUSTRIE,0,synthetic
11273.571056582792,19833.0,16.0,4.0,0.22666582283512038,SERVICES,1,synthetic
4727.290738691448,4449.0,22.0,5.0,0.340742143335455,COMMERCE,0,synthetic
3911.883715386804,6794.0,20.0,3.0,0.35781243990039685,INDUSTRIE,1,synthetic
28473.06445677168,7464.0,3.0,4.0,0.24057150634535893,INDUSTRIE,0,synthetic
104905.89060073203,26227.0,11.0,5.0,0.29106986973175575,INDUSTRIE,0,synthetic
32653.743450865066,10308.0,23.0,1.0,0.25310472853936383,AGRICULTURE,0,synthetic
10326.162977149694,11755.0,5.0,5.0,0.2803837593567217,TECH,0,synthetic
111919.81185807621,30694.0,21.0,4.0,0.16202248159777943,COMMERCE,0,synthetic
96721.0562801328,31168.0,12.0,2.0,0.1758683035630264,INDUSTRIE,0,synthetic
45984.614401252686,27654.0,13.0,4.0,0.25253833799246145,AGRICULTURE,0,synthetic
30699.39671133984,13596.0,6.0,1.0,0.05,AGRICULTURE,0,synthetic
61893.51380789444,21978.0,22.0,4.0,0.47441091846479866,SERVICES,0,synthetic
5963.275394854634,10208.0,13.0,3.0,0.5741287026998694,AGRICULTURE,1,synthetic
69003.75471993702,30595.0,14.0,5.0,0.27555253898870713,TECH,0,synthetic
20310.23602868193,6630.0,11.0,3.0,0.3498203765876507,SERVICES,0,synthetic
31375.365593127874,27076.0,2.0,3.0,0.4121586505075745,TECH,0,synthetic
40771.7229615269,19857.0,19.0,3.0,0.05129953906325965,SERVICES,0,synthetic
64961.11168045903,27481.0,8.0,3.0,0.38924169179266355,SERVICES,0,synthetic
55254.533026979625,17972.0,6.0,5.0,0.18603403083486625,SERVICES,0,synthetic
34496.60867919307,8901.0,19.0,4.0,0.5936086344725267,COMMERCE,0,synthetic
94668.0389676299,27290.0,4.0,0.0,0.22176106450019578,TECH,1,synthetic
63038.4348755741,23563.0,17.0,3.0,0.386227333475749,COMMERCE,0,synthetic
46791.54494408557,18402.0,11.0,1.0,0.22323806044598005,SERVICES,0,synthetic
40613.880384183125,15554.0,19.0,0.0,0.579503913449567,SERVICES,0,synthetic
35298.29990437437,14658.0,1.0,5.0,0.1731474674441642,AGRICULTURE,0,synthetic
13387.471080341385,18915.0,19.0,5.0,0.4247633180991084,AGRICULTURE,0,synthetic
35655.23672200213,12111.0,5.0,5.0,0.34400168236779194,TECH,0,synthetic
38350.5512421849,12753.0,21.0,2.0,0.3106464942496241,SERVICES,0,synthetic
28950.844963870466,12622.0,8.0,2.0,0.2843511101567159,AGRICULTURE,0,synthetic
15579.144626866799,4393.0,0.0,4.0,0.14994812234547056,TECH,0,synthetic
93490.1643905097,32763.0,12.0,1.0,0.05,COMMERCE,1,synthetic
20051.774986227505,11333.0,1.0,0.0,0.4111588162692422,SERVICES,0,synthetic
5186.93697615562,9117.0,6.0,2.0,0.17667413344835736,AGRICULTURE,1,synthetic
6141.573215175972,8686.0,17.0,3.0,0.4254400215523044,COMMERCE,1,synthetic
59959.90218403995,34633.0,14.0,2.0,0.3027546651873497,SERVICES,0,synthetic
39762.06565667123,18779.0,17.0,1.0,0.4300385171530181,INDUSTRIE,0,synthetic
15321.947410962279,14134.0,21.0,3.0,0.37028387801642104,COMMERCE,0,synthetic
19206.96267735659,16520.0,11.0,5.0,0.05,SERVICES,0,synthetic
8800.685953604543,6740.0,13.0,1.0,0.3422343424371995,INDUSTRIE,1,synthetic
44349.94595651816,13723.0,1.0,2.0,0.19844867715782738,COMMERCE,0,synthetic
37463.03265396502,11709.0,7.0,1.0,0.4247516780902264,AGRICULTURE,0,synthetic
53182.43808815478,28899.0,18.0,1.0,0.33868112427051994,SERVICES,1,synthetic
6410.029699518688,5810.0,1.0,3.0,0.3404453556948411,COMMERCE,0,synthetic
15266.02662864818,17188.0,8.0,2.0,0.20916358064376245,AGRICULTURE,1,synthetic
22933.09935078388,28490.0,3.0,3.0,0.11310907118383129,AGRICULTURE,1,synthetic
55787.07444130856,29841.0,21.0,0.0,0.18506695615442115,AGRICULTURE,1,synthetic
13114.777097133103,19889.0,14.0,3.0,0.05,SERVICES,1,synthetic
18174.841221109797,10898.0,16.0,0.0,0.16144843981800316,AGRICULTURE,1,synthetic
55839.08227612245,14446.0,17.0,2.0,0.05,AGRICULTURE,0,synthetic
24790.81469013126,10891.0,5.0,5.0,0.05,INDUSTRIE,0,synthetic
82869.50221849268,24523.0,1.0,2.0,0.2674718270839314,COMMERCE,0,synthetic
12449.223125795665,13071.0,9.0,4.0,0.33010734092559413,COMMERCE,0,synthetic
33871.39364011992,23550.0,4.0,2.0,0.24523097797371762,COMMERCE,0,synthetic
92752.91083492147,24326.0,8.0,5.0,0.1751814253992397,INDUSTRIE,0,synthetic
61050.81479882032,33136.0,7.0,5.0,0.10788877566416114,AGRICULTURE,0,synthetic
42870.6440393301,15480.0,19.0,5.0,0.20242105114529338,AGRICULTURE,0,synthetic
132371.88153120727,33799.0,7.0,2.0,0.12666654381583814,INDUSTRIE,0,synthetic
39868.62787062168,16422.0,3.0,1.0,0.2405753886818033,AGRICULTURE,0,synthetic
39376.21035056675,25101.0,23.0,3.0,0.05,INDUSTRIE,1,synthetic
57888.19829384766,24510.0,1.0,4.0,0.3551976367308592,TECH,0,synthetic
20288.988761657838,29352.0,5.0,3.0,0.16494533168864617,COMMERCE,1,synthetic
16563.46771899338,18542.0,8.0,4.0,0.30643853504235075,COMMERCE,0,synthetic
14999.449155363314,28565.0,1.0,5.0,0.3830832993446788,SERVICES,1,synthetic
53974.94820934489,15015.0,22.0,4.0,0.29918063228965003,TECH,0,synthetic
54795.52926708729,19230.0,8.0,2.0,0.36986901843971237,INDUSTRIE,0,synthetic
30094.020774352448,19489.0,19.0,1.0,0.05,INDUSTRIE,1,synthetic
32919.29062317417,25838.0,3.0,2.0,0.17607150044441705,SERVICES,1,synthetic
66973.31543468205,23168.0,13.0,3.0,0.4154615000183626,AGRICULTURE,0,synthetic
23894.195669085788,6426.0,3.0,5.0,0.32638443074743323,SERVICES,0,synthetic
44987.92367410251,29081.0,5.0,1.0,0.5272694898327194,TECH,0,synthetic
44696.813364712034,27498.0,10.0,0.0,0.5056570719950526,AGRICULTURE,0,synthetic
25269.949818948386,7241.0,21.0,1.0,0.29493882016759554,SERVICES,0,synthetic
122644.38806473737,33816.0,7.0,3.0,0.21220320716727897,COMMERCE,0,synthetic
90562.05130194323,24482.0,18.0,1.0,0.10623419303995155,COMMERCE,1,synthetic
10123.747555707445,6634.0,2.0,2.0,0.1786287151697129,INDUSTRIE,0,synthetic
17715.400644032026,19233.0,6.0,1.0,0.18876296372659507,TECH,1,synthetic
61034.50574818534,29919.0,15.0,5.0,0.16101262114274278,COMMERCE,0,synthetic
19456.83365279765,12674.0,11.0,3.0,0.11224933783884306,COMMERCE,0,synthetic
118306.3044167274,32922.0,12.0,4.0,0.31023648812830673,COMMERCE,0,synthetic
10660.932368421549,16970.0,16.0,3.0,0.5044959517213352,AGRICULTURE,1,synthetic
29934.30247907748,11011.0,1.0,0.0,0.3899885152345388,TECH,0,synthetic
55254.43180600178,15049.0,17.0,1.0,0.2016369912594515,INDUSTRIE,0,synthetic
79420.96082677253,20269.0,21.0,5.0,0.40210432714010635,AGRICULTURE,0,synthetic
70307.87919496311,25332.0,19.0,3.0,0.3019976300258323,AGRICULTURE,0,synthetic
125309.6404432348,32763.0,7.0,4.0,0.2438943473594736,AGRICULTURE,0,synthetic
7679.438324764053,10041.0,8.0,4.0,0.23453159115288935,TECH,1,synthetic
59344.631682392595,33767.0,24.0,3.0,0.22000897930176042,INDUSTRIE,0,synthetic
10799.948328621756,20358.0,19.0,3.0,0.3476599184105905,TECH,1,synthetic
31331.516466046873,7964.0,23.0,1.0,0.2709505123414632,INDUSTRIE,0,synthetic
119740.23634836239,32720.0,22.0,1.0,0.1407365803634515,INDUSTRIE,1,synthetic
8864.487908647336,14819.0,10.0,0.0,0.13347218363494723,COMMERCE,1,synthetic
13093.782859844145,23238.0,3.0,1.0,0.2958855971922502,AGRICULTURE,1,synthetic
45755.411187564045,25642.0,5.0,3.0,0.3142976823524913,COMMERCE,0,synthetic
6202.55793183641,4415.0,7.0,5.0,0.20303010335248237,INDUSTRIE,0,synthetic
37649.6099617503,10868.0,20.0,2.0,0.08019915658806337,COMMERCE,1,synthetic
26839.660001494376,25280.0,6.0,3.0,0.4376447675627698,INDUSTRIE,0,synthetic
45960.73097134536,14067.0,9.0,5.0,0.4057906914290651,TECH,0,synthetic
10467.771786409841,4289.0,21.0,4.0,0.05,INDUSTRIE,0,synthetic
8598.153806010234,4722.0,4.0,1.0,0.4509374384970295,COMMERCE,0,synthetic
29915.75767973331,29619.0,16.0,1.0,0.21865363040004793,INDUSTRIE,1,synthetic
34965.22352115266,8759.0,13.0,3.0,0.2784980620040714,INDUSTRIE,0,synthetic
18941.573473402117,7113.0,24.0,1.0,0.42073345900789405,AGRICULTURE,0,synthetic
43674.94002939038,21432.0,12.0,1.0,0.497880817994358,INDUSTRIE,0,synthetic
13828.501345272969,7687.0,13.0,3.0,0.4004297927568295,SERVICES,0,synthetic
88980.3333307578,24245.0,21.0,3.0,0.2861545748425839,INDUSTRIE,0,synthetic
70405.45894397947,20866.0,24.0,1.0,0.05,COMMERCE,1,synthetic
80526.94765300829,24116.0,18.0,0.0,0.05,SERVICES,1,synthetic
51112.148474632166,19239.0,17.0,4.0,0.3817238408536755,INDUSTRIE,0,synthetic
101485.15750127572,28129.0,21.0,2.0,0.4513045518616715,SERVICES,0,synthetic
37119.26609232237,23987.0,24.0,3.0,0.1278032708742928,COMMERCE,1,synthetic
49994.217665135635,16873.0,18.0,1.0,0.20953300528919053,TECH,1,synthetic
8574.078332311388,4476.0,7.0,1.0,0.16641011674218176,AGRICULTURE,1,synthetic
32442.74796622743,12478.0,16.0,3.0,0.1624149889766495,INDUSTRIE,0,synthetic
32243.80564431409,8074.0,5.0,0.0,0.4112441775837948,AGRICULTURE,0,synthetic
17689.186071186083,4483.0,12.0,1.0,0.28275596991304636,INDUSTRIE,0,synthetic
28603.668640606502,12468.0,11.0,4.0,0.21562325329064963,TECH,0,synthetic
26101.172269212497,10405.0,24.0,4.0,0.6486280030765559,COMMERCE,0,synthetic
23219.91385245197,6378.0,13.0,2.0,0.05,TECH,0,synthetic
54048.03681513857,13684.0,23.0,0.0,0.3321866622243678,TECH,1,synthetic
63544.68337299578,19703.0,20.0,0.0,0.09265325722417075,COMMERCE,1,synthetic
6934.858721592996,9524.0,21.0,3.0,0.22638446920086377,INDUSTRIE,1,synthetic
20310.094249157126,12466.0,4.0,4.0,0.27229575766940095,COMMERCE,0,synthetic
16821.96490927026,4624.0,19.0,3.0,0.3766893579452638,AGRICULTURE,0,synthetic
17738.518231391303,5562.0,6.0,2.0,0.21082271572584665,AGRICULTURE,0,synthetic
27508.603847439197,8880.0,14.0,0.0,0.19495778533047373,AGRICULTURE,0,synthetic
51192.67277175843,18040.0,12.0,1.0,0.20813723532797382,SERVICES,0,synthetic
48149.93520356017,24649.0,6.0,0.0,0.08800709705482365,COMMERCE,1,synthetic
54354.8183378692,28438.0,24.0,2.0,0.344846470313753,SERVICES,0,synthetic
78341.32858735503,23517.0,21.0,1.0,0.29220015561728624,TECH,1,synthetic
35335.7576716719,23122.0,14.0,0.0,0.3152753006972575,AGRICULTURE,1,synthetic
95615.46276628914,33006.0,0.0,3.0,0.2395685496200379,SERVICES,0,synthetic
36269.58651657541,11924.0,4.0,2.0,0.22106830601648603,TECH,0,synthetic
99334.25480776448,28743.0,5.0,5.0,0.42634005073462766,AGRICULTURE,0,synthetic
53516.42850806172,33043.0,24.0,2.0,0.40326797052355234,AGRICULTURE,0,synthetic
66886.82857296808,21600.0,10.0,0.0,0.46222008792765823,INDUSTRIE,0,synthetic
26231.18398032907,30057.0,1.0,4.0,0.30588915272438055,SERVICES,0,synthetic
8125.297448204892,8264.0,14.0,4.0,0.45289961419831287,AGRICULTURE,0,synthetic
61255.44398484094,31242.0,23.0,5.0,0.1875876040419379,AGRICULTURE,0,synthetic
14896.033607690952,21486.0,14.0,4.0,0.21987223207880033,COMMERCE,1,synthetic
